"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"86c1d625be65befeb0a4e20e47a46cec","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"3f798d678aa2deaae7359cd39d8afdcf","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"dcb3c409e29185666e2ab220dd456516","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"b7a3819e2d04fd41d72d567d42d948c6","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"349c06404bca622dad8a8ac56dea6aca","Bacteria",NA,NA,NA,NA,NA,NA
"f3b93ac78ac1aa7b59cf482e3a323a7c","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"71b81a348625911cd139c0d6f21b5e3c","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"7670e90eeb9513f1a081750590876046","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"281ff55c72652f6631de4b83292c1657","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"0da5e2fc09c9a8837a0424004a8eaabf","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"7026085b8fc3d97a68184294fe88f5c7","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"59bffe92cf247f3a3b14109d3befef0e","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"ff0def5aaf60dc65a3225b810166b12e","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"b2e91e0c50a018fadfd339dabe40070b","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"11d372960ec2b3d1d8aacc1365b969f1","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"5aeff63377cc03a5815fcd5a0ee731c3","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"be000d6773eba1826870bb59bdfef95e","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"0820b82d14921828dfa20b56242a48c3","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"22026223740aa4b6376f724986d7bf12","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"b423592b0ae631882095792b27729b9c","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"e07f9663f2d9e1fa1cb954ebd48d4899","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"c89778a6adac9d453c87aa7667a8b971","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"723b924be99061b0a1f63a9bdf3eecd7","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"c74543978c8af66fe6c280d185fea5ab","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"abd59653269b9a417c54d487ad5d42d0","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"605fd51779661bce33f042f5cdfae31e","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"a6479ec6ce4e3dbc88af0ac278845b1d","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"16eac3a6007314de9b833ca43bce90d1","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"a27008ecabee8288df0960edff693454","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"dbf66b939bf95734d6d1d3ded61db886","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"0b05a2e48cdc5f9e766bb0f4c209d4b4","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"c82032c40c98975f71892e4be561c87a","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"d213f55b066d42f6c6fea9f1d27582c5","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"b2aaf0d0ab53f285a4e661c9686c2ab8","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"4c80972ac38df8a936a9b49598b7044b","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"4dcbaff9408515476a699e39fd0781a9","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"7b2ff5940de11da4dc3bb208805dff11","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"6feea44e810794d22de671ee62e7e57a","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"dd5c081ff462752e95dd30d7f4e4bb9f","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"750cf8f7e1e65859023896e927a40b49","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"16222b010f20d7a6de6f750543d8ef99","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"372226d6b311ba48ad4cedb25f28b1e7","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"b43bf48d76a20b5c7852607cc88a11be","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"fad72e8e65da65fc3096c49be7745628","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"9810285bc89e336060513547759f164e","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"e4b9ae1e9a6b7b5a02ab4751e7c15fec","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"b41e59600aba83d2b2846722bdf75f9f","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"bebf10c6eab55febfb982dac05990ee5","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"ca9dec36ad0aa5a1473144ddcb74951d","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"0fee7e3b8c6487d29269f3f3ee38d21e","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"bda6b6e7da7508c68057140e7bd6cd8d","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"beef5a54aaee13f217ecede427cb3071","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"95c5af385d373db8539f91a1a3b334a8","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"f7398eb0736dfa29ea77959c2747dca3","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"2d71b50392a382395aac9661d986f04a","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"8a5d86863905fd2220208e88b8c97f46","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"d26dded305818ce9a1664421274eb54f","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"f6ee7d9facd2c52ac9b6072adb18b4c6","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"62ba69070e298c762e00bc2ece75fce8","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"8b600f531ec8a6c92a150ac78218f18d","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"075f624d3f059a542655a8a92d4b670b","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"f4241834c312ba532b4fe81fc18d92cc","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"72108ae331f8fc30a836b4425071d7f3","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"65d02a1ef41581492087cdb1c66d5c7e","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"6ba060384f314ced128a95c0f62b2ec3","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"15a9b7c0be012f8538c1ba8729fd42d5","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"322498f1025a569812be6e3fe4f63ff7","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"f11bd4248a2f95e53507c5bbf8dda43a","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"90b1d3b975f3b58a72f70b3e5b67f114","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"fd4a0f04de5eb61e8327ec501475fd9e","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"d986f618389b27c03aec5325e7e528a7","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"5b00db3216a94bcd5c4842499bf6bf6e","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"d3d99580d90cca486a23372a474e9571","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"ecaa9f4e15a28f212d9bd60f749191ab","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"084c6991aba842c8b52fc78689fd9a1d","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"9dd9cefe38347b087dd318d82962cc03","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"52086d32dabe52ccec17f87c2e2edb86","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"14ceb50dffe9fa1ad31b5d83e24961cb","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"162c7ae1dc684b1769ffa348d920947b","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"f8a5e5e97286a12ebc581cc9a2edb2fa","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"8dba41073e8e2650e099cda3fd3a0630","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"5034598009be77942a505e7c9978b06b","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"e2555248919420c4a2bec0c6dbbe9a58","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"b99703a162345491dd112dfeeb2fcd51","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"4e99cc7bebc760c4ce382f7451f0d013","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"a91aabc6f98b9c01a37cb5d8bd37ef81","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"f45817c283127902ac2cddbe1388071f","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"6b513d5ac9e9e997449dbf0e43a95968","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"1cf454def1eb7872b4894e66ebd2b756","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"f57a8ed7fa7818bb08528c4b198af4ca","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"362b97b08074732371b6e76cd1a894e1","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"e9b2d0c507bd49d2eaed153084d6e6e9","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"ec6c9ea52e88226c339487585ea02f42","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"b10627ff6db16c65eed2f21380dd700f","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"dfa788f81b4ec5ba05105791b8b9e583","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"26d3b0244658c13ba2f695da4ac741d4","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"c6622e664d267eff5fda9b16f5c5ecfa","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"62ed3cf300c71fbc996645ab1ba64e99","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"d7beb863ab83b42dbdef4e9ca17f3028","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"5e99c84d99dca9630c51c5fb88000143","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"140dac92c4fc866c3532b40072f5bc48","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"7ccab5689f20aa21e23c9f04df415774","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"82fce56861618ef0d6734621b4060734","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"2e719af88bfcd8e25218266a6f7964d0","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"17dd8d3d133442253a1d51601ca5a192","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus",NA
"488ca5c389c3019dc8e8726b21ab58dd","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus",NA
"0a5225695ff3a449ad8ce395d75c3799","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"3eaea6032cd88394cba0e99c2836e64e","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"d0f2c9c349d13137be046853c4769265","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"e7cc2315723760e9c264f0aec580a1d0","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"f22789b849e0b2e078bd1cc8c5a8e3f0","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"46f96e683eb6268bc2d5c04a827c1fb9","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"eb2e1e44f9b4b0daf471bdb27e1713b0","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"6acb81d8f618f4bc0df15d427b4c3de7","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"6fa86919dee1f89a1a8a2c50a3ecbfd0","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"af583d1dfb417ae5e68c20c1e401c161","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"59b324b0ccd86dbf79fe8714f52d8ddc","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"9e25a5c2eb21f17ed74d9d5b36941197","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"67a39123cc2144d2afd0b90259fbb5bd","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"dde2f514908a4fcaa80827346c7b7a19","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"74d7a11ca4d4f45ccaeec480939ccec0","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"d9294a924ce5ef9df6e464b4ef2f9db2","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"6c323a844a8f2e20294146446d2819d7","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"1fa555f9a74d47a6ca7a65a347bc885f","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"c457690add3bac4ce20c92bc14c40af8","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"edbf7f6589deb72806f042ec4185d195","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"477734397215c70bdacce28d5685cc6e","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"861aebcc774e48b7c4f769dbf99da4c3","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"458157e555a80f9ba01d9da37ef787eb","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"1122e3e704b3328c5260229e1d706986","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"399bcf0feb12a20ca0731d8d65268dae","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA
"9ab85d2840a93ca3d0c0ca0341a306e7","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"d6848f095e45534de566ac80e853afa2","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"2534c2d6394a06a20af69cbf7023eb5f","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"b62553aa9f2ba79ad97aa4e3c899da29","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"5abf6d771f56e60e28c876874e676b0d","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"98258f72013c28143bc349fd28e36b2d","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"699d4b4de178e2d52195830debfc3b1f","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"d74fc2673586b01a690680261be81b22","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"7ab1bc6052053650189083370055ae66","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"bf4f25851b5e6c570138589f2e4eef5f","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"3c5c8bbe2c3d82e728a731c115073603","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"273fe290f6bfe805d30f46118848a594","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"c453d6627277220e4e88d62707dea274","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"8d576cfdbf0766b97ca514afb0ec1464","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"07bf22aeda5a7b593e994b548cd28035","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"18bc4619b1c8c883c043a30b002865aa","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"43f8359410115bcc50dc599528c0a591","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"c16e809b92c97107ab18afe496dd884f","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA
"7a437da277e34db8aece7155cb0c6e73","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"218a6324d16b842a38c70f1088a7c8b0","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"eb25d1d0b195591685cb02e49d0b67aa","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"2558eb65ecd76e7935ea591b1da56f0c","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"ad3f740e064e539fa261812b33064be4","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"142e992310e659cb6b21809eeb7c4a07","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"84507d83ac3607345c4b1abce2ace2dc","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"fddae567fcf6d3af18a1d946d850c233","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"934544394135bfe48f9e93d8708c423f","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"88538f780510b7e4125f92a5c7e78d1b","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"5b79b88486d3642167e7b79cbf2b0139","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"93651b1ee5aaf51f9cffed71ef509fd4","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"28b0ce5d462d1ed3878d2125f3b7a534","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"7187710ed85b8f151ffdc6c9840726cf","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"b07e9b36b3b54d7392fab67e38f7c457","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"f631d758c7d0e1bbaaede9c68b2f95f2","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"1375e5ac8887022ce36bd925a95ab455","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"c186e91743398aec6220ede7edd9273c","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"390eddd6e8f10aae1289d26352b01135","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"cfb240a504cbe6fb462d1ddbbb4945af","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"79c3280c6b95993c1676d925b9447417","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"f548dbf0a288c3bc849c2aff5daa7403","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"11554c6c5e032cb6ab1718efd41f0ed8","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"4b68b02251d3551527f348dfe20108b9","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"d0358b50f26b3b3651d4d101485f0976","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"3344aa675272178827f397961794ff35","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"229db597c02359f3d94ccdbeeb070dfc","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"6193e2414cb3c22410a6d9abc7826ae7","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"d553a941df28d30acd783aab9a9881c1","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"abed38d1151ed01171cc32be9fd99cef","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"677003107911135908079a14e279d46a","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"78e2d7f265e221e0e3c1f24b25af17d4","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
